#,MLS #,Status,Area,Address,Zip,# Beds Total,# Baths Full,# Baths Half,# Living,# Stories,# Garage Spaces,Year Built,Acres,Sqft Total,LP$SqFt,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date,ADOM,CDOM
10262,1317177,S,4,5304 Aurora DR,78756,4,2,0,1,1,1,2015,,"2,219",$312.30 ,"$692,990 ",$308.70 ,"$685,000 ",7/1/2015,77,77
10263,8511471,S,4,5302 Aurora DR,78756,4,2,1,2,2,2,2014,,"2,620",$276.71 ,"$724,990 ",$268.13 ,"$702,500 ",4/30/2015,11,11
10264,2660065,S,4,1603 W 39 1/2 ST Unit#A,78756,3,3,0,2,2,2,2014,0.24,"2,308",$335.79 ,"$775,000 ",$337.09 ,"$778,000 ",2/24/2015,77,77
10265,7785121,S,4,3809 Duval ST,78751,4,3,0,3,2,0,1925,0.25,"2,837",$281.64 ,"$799,000 ",$276.35 ,"$784,000 ",1/5/2015,173,173
10266,6635070,S,4,4517 Avenue G,78751,3,2,1,1,2,0,1960,0.3,"3,070",$301.30 ,"$925,000 ",$297.23 ,"$912,500 ",3/18/2015,135,167
10267,6036054,S,4,1911 W 36th,78731,3,3,0,3,2,2,2014,0.16,"2,791",$338.95 ,"$946,000 ",$331.78 ,"$926,000 ",3/10/2015,56,56
10268,3544605,S,4,502 Park BLVD,78751,3,2,1,2,2,0,2014,0.15,"2,597",$375.43 ,"$975,000 ",$363.88 ,"$945,000 ",2/17/2015,55,55
10269,4386402,S,5,2506 E 13th,78702,2,1,0,1,1,0,1922,0.12,684,$127.92 ,"$87,500 ",$91.25 ,"$62,417 ",3/20/2015,277,277
10270,2842795,S,5,802 Harvard ST,78702,1,1,0,1,1,0,1939,0.07,484,$340.91 ,"$165,000 ",$216.94 ,"$105,000 ",3/27/2015,57,57
10271,2581296,S,5,1124 Christie DR,78721,2,1,0,1,1,0,1964,0.13,720,$194.31 ,"$139,900 ",$190.28 ,"$137,000 ",2/16/2015,74,74
10272,6035298,S,5,1141 Don Ann ST,78721,3,1,0,1,1,0,1964,0.18,960,$156.25 ,"$150,000 ",$153.13 ,"$147,000 ",3/27/2015,23,23
10273,8958701,S,5,6504 Wilcab RD,78721,2,1,0,1,1,0,1965,1.06,800,$205.63 ,"$164,500 ",$205.63 ,"$164,500 ",3/12/2015,151,304
10274,5900033,S,5,5315 Downs DR,78721,4,2,1,1,1,0,1969,0.17,"1,349",$130.10 ,"$175,500 ",$122.31 ,"$165,000 ",2/6/2015,63,205
10275,1221193,S,5,2406 16TH ST,78702,2,1,0,1,1,0,1927,0.12,500,$390.00 ,"$195,000 ",$340.00 ,"$170,000 ",5/14/2015,155,155
10276,9635412,S,5,3510 Oak Springs DR,78721,3,2,0,1,2,0,1984,0.15,"1,524",$118.11 ,"$180,000 ",$114.83 ,"$175,000 ",1/21/2015,15,15
10277,4524211,S,5,5017 Heflin LN,78721,2,1,0,1,1,0,1968,0.14,720,$261.11 ,"$188,000 ",$256.94 ,"$185,000 ",2/27/2015,70,70
10278,8029083,S,5,1401 S Redondo DR,78721,3,1,0,1,1,0,1962,0.18,"1,036",$201.74 ,"$209,000 ",$185.81 ,"$192,500 ",2/27/2015,66,66
10279,9717475,S,5,3020 E 14 1/2 ST,78702,2,1,0,1,1,0,1951,0.12,868,$223.96 ,"$194,400 ",$224.65 ,"$195,000 ",2/11/2015,64,64
10280,7578575,S,5,1602 N Redondo DR,78721,3,2,0,1,1,0,1963,0.41,"1,496",$126.34 ,"$189,000 ",$135.57 ,"$202,818 ",3/13/2015,36,36
10281,9467660,S,5,2909 Glen Rae ST,78702,3,1,0,1,1,2,1962,0.23,"1,296",$184.41 ,"$239,000 ",$158.18 ,"$205,000 ",5/8/2015,195,195
10282,1358599,S,5,2927 E 14th,78702,3,2,0,1,1,0,1941,0.15,911,$257.96 ,"$235,000 ",$232.71 ,"$212,000 ",3/24/2015,24,24
10283,9085619,S,5,1707 Maple Ave,78702,4,2,0,1,1,1,1942,0.15,"1,320",$178.03 ,"$235,000 ",$162.88 ,"$215,000 ",3/9/2015,53,53
10284,7642312,S,5,1129 Mark ST,78721,2,1,0,1,1,0,1953,0.14,768,$279.95 ,"$215,000 ",$279.95 ,"$215,000 ",8/6/2015,10,10
10285,7119914,S,5,5300 Samuel Huston Ave Unit#B,78721,2,1,1,1,2,2,2014,0.18,850,$257.65 ,"$219,000 ",$257.65 ,"$219,000 ",4/30/2015,135,135
10286,2786726,S,5,5603 Hudson ST,78721,3,1,0,1,1,0,1940,1,"1,400",$167.86 ,"$235,000 ",$157.14 ,"$220,000 ",2/27/2015,59,59
10287,1038670,S,5,1110 Fiesta ST,78702,2,2,0,1,1,0,1966,0.14,"1,155",$198.27 ,"$229,000 ",$194.81 ,"$225,000 ",2/20/2015,77,77
10288,8007296,S,5,1101 Linden ST,78702,4,2,0,1,1,0,1948,0.17,"1,124",$230.43 ,"$259,000 ",$209.07 ,"$235,000 ",2/13/2015,77,77
10289,2287984,S,5,2601 Willow ST Unit#A,78702,2,1,0,1,1,0,1931,0,"1,058",$226.75 ,"$239,900 ",$224.48 ,"$237,500 ",2/19/2015,99,99
10290,8823927,S,5,5203 Glissman RD,78702,3,1,1,1,1,0,1962,0.14,912,$290.57 ,"$265,000 ",$263.16 ,"$240,000 ",2/23/2015,55,55
10291,6925039,S,5,1219 Eleanor ST,78721,4,2,0,1,1,0,1950,0.16,"1,262",$189.38 ,"$239,000 ",$194.93 ,"$246,000 ",4/27/2015,157,157
10292,5474180,S,5,1194 Comal ST,78702,2,1,0,1,1,0,1925,0.19,824,$376.21 ,"$310,000 ",$303.40 ,"$250,000 ",5/1/2015,111,111
10293,5108584,S,5,105 San Marcos ST,78702,2,1,0,1,1,0,1920,0.06,816,$349.26 ,"$285,000 ",$306.37 ,"$250,000 ",1/27/2015,45,334
10294,9114889,S,5,2710 & 2712 E 4th ST,78702,3,1,0,1,1,0,1950,0.1,480,$645.83 ,"$310,000 ",$541.67 ,"$260,000 ",1/5/2015,26,26
10295,9905803,S,5,1107 Fiesta ST,78702,4,2,0,2,1,0,1985,0.16,"1,674",$170.25 ,"$285,000 ",$155.32 ,"$260,000 ",12/16/2015,360,360
10296,1903745,S,5,2928 E 13th ST Unit#B,78702,2,1,0,1,1,0,2007,,838,$316.23 ,"$265,000 ",$316.23 ,"$265,000 ",1/14/2015,86,86
10297,8244421,S,5,3515 Gonzales ST,78702,2,1,0,1,1,0,1930,0.25,732,$401.64 ,"$294,000 ",$368.85 ,"$270,000 ",3/2/2015,51,51
10298,9276457,S,5,1118 Christie DR,78721,3,2,0,1,1,0,2002,0.13,"1,404",$206.48 ,"$289,900 ",$192.31 ,"$270,000 ",3/5/2015,97,97
10299,6217165,S,5,2900 E 3rd ST,78702,2,1,0,2,1,0,1939,0.1,"1,196",$234.11 ,"$279,999 ",$226.59 ,"$270,999 ",3/26/2015,193,193
10300,3871430,S,5,2909 E 3rd ST,78702,2,1,0,1,1,0,1936,0.16,730,$404.11 ,"$295,000 ",$386.30 ,"$282,000 ",5/20/2015,13,13
10301,8498101,S,5,1801 Temple DR,78721,3,2,0,1,1,0,1958,0.26,"1,352",$210.72 ,"$284,900 ",$210.80 ,"$285,000 ",1/27/2015,82,82
10302,3707286,S,5,1401 N Redondo DR,78721,3,2,0,1,1,2,1962,0.17,"1,246",$239.17 ,"$298,000 ",$237.56 ,"$296,000 ",1/30/2015,94,94
10303,5852042,S,5,2308 E 10th ST,78702,2,1,0,1,1,0,1960,0.13,714,$420.03 ,"$299,900 ",$415.55 ,"$296,700 ",2/27/2015,243,243
10304,5026448,S,5,1806 Wildrose DR,78721,3,2,0,2,1,0,1957,0.37,"1,673",$184.70 ,"$309,000 ",$180.96 ,"$302,750 ",5/21/2015,168,168
10305,7934643,S,5,1601 E 10th ST,78702,3,2,0,1,2,0,1994,0.16,"1,316",$231.76 ,"$305,000 ",$231.76 ,"$305,000 ",2/27/2015,69,69
10306,4749828,S,5,1113 Garland Ave Unit#B,78721,3,3,0,1,2,1,2014,0.16,"1,308",$240.75 ,"$314,900 ",$234.71 ,"$307,000 ",2/25/2015,110,110
10307,2307726,S,5,1113 Garland Ave Unit#A,78721,3,3,0,1,2,1,2014,0.16,"1,347",$237.49 ,"$319,900 ",$227.91 ,"$307,000 ",5/14/2015,122,122
10308,3493677,S,5,5007 Delores Ave Unit#A,78721,3,2,1,2,2,1,2014,0,"1,867",$165.99 ,"$309,900 ",$165.99 ,"$309,900 ",1/27/2015,68,68
10309,5618615,S,5,1160 Nickols Ave Unit#A,78721,3,2,1,2,2,1,2014,0,"1,867",$171.34 ,"$319,900 ",$165.99 ,"$309,900 ",2/25/2015,147,147
10310,2374272,S,5,1806 E 14th ST,78702,3,1,0,1,1,0,1956,0.18,"1,232",$267.78 ,"$329,900 ",$257.83 ,"$317,650 ",1/7/2015,70,70
10311,1561818,S,5,1604 E 13th ST,78702,3,1,0,1,1,0,1928,0.17,"1,262",$257.53 ,"$325,000 ",$251.98 ,"$318,000 ",1/2/2015,10,10
10312,7617307,S,5,5208 Samuel Huston Ave Unit#A,78721,5,3,0,1,2,2,2014,0.18,"1,791",$186.49 ,"$334,000 ",$183.70 ,"$329,000 ",2/2/2015,12,12
10313,3428034,S,5,2206 Holly ST,78702,3,2,0,2,1,0,1920,0.16,"1,176",$276.36 ,"$325,000 ",$280.61 ,"$330,000 ",4/15/2015,35,35
10314,9774307,S,5,1146 Northwestern Ave,78702,3,2,0,1,1,0,2001,0.2,"1,093",$310.16 ,"$339,000 ",$301.92 ,"$330,000 ",4/29/2015,148,148
10315,9241955,S,5,2000 Canterbury ST,78702,4,2,0,1,1,0,1940,0.16,"1,624",$230.91 ,"$375,000 ",$203.20 ,"$330,000 ",3/31/2015,112,112
10316,9258365,S,5,3020 E 12th ST,78702,3,2,1,2,1,0,1950,0.11,"1,606",$211.71 ,"$340,000 ",$205.48 ,"$330,000 ",5/28/2015,199,199
10317,3224756,S,5,604 Allen ST Unit#105,78702,3,2,1,1,2,0,2014,0.3,"1,506",$222.38 ,"$334,900 ",$224.77 ,"$338,500 ",2/4/2015,136,167
10318,5787193,S,5,2619 Willow ST,78702,2,1,0,1,1,0,1934,0.16,"1,161",$323.00 ,"$375,000 ",$297.16 ,"$345,000 ",2/5/2015,52,52
10319,2562761,S,5,1204 Taylor ST,78702,2,1,0,1,1,1,1929,0.13,852,$410.80 ,"$350,000 ",$407.86 ,"$347,500 ",1/15/2015,4,378
10320,9635109,S,5,2109 Garden ST,78702,3,2,0,2,1,0,1950,0.16,"1,416",$264.83 ,"$375,000 ",$254.94 ,"$361,000 ",4/22/2015,147,227
10321,9621663,S,5,4609 Lyons RD,78702,4,2,0,1,1,2,1933,0.35,"2,214",$185.19 ,"$410,000 ",$166.44 ,"$368,500 ",1/5/2015,29,29
10322,5928629,S,5,2107 E 13th ST,78702,2,2,0,1,2,1,2007,,"1,204",$311.38 ,"$374,900 ",$311.38 ,"$374,900 ",1/9/2015,68,68
10323,6448830,S,5,2213 Canterbury ST,78702,3,2,0,1,2,0,1936,0.16,"1,504",$282.58 ,"$425,000 ",$249.34 ,"$375,000 ",4/30/2015,113,174
10324,1930397,S,5,1705 Walnut Ave,78702,3,2,0,1,1,0,1935,0.14,"1,197",$325.73 ,"$389,900 ",$314.95 ,"$377,000 ",2/23/2015,37,37
10325,7596397,S,5,1517 E 12th ST,78702,4,2,0,1,1,2,1971,0.22,"1,145",$349.34 ,"$400,000 ",$349.34 ,"$400,000 ",2/8/2015,23,23
10326,8816399,S,5,1306 Haskell ST,78702,4,2,0,1,1,1,1980,0.17,"1,200",$366.58 ,"$439,900 ",$337.50 ,"$405,000 ",2/26/2015,102,124
10327,9111784,S,5,2005 Sl Davis Ave Unit#A,78702,3,2,1,1,2,1,2014,0.18,"2,005",$219.40 ,"$439,900 ",$218.20 ,"$437,500 ",1/28/2015,337,337
10328,6723490,S,5,1400 Canterbury ST,78702,3,3,0,2,1,2,1920,0.16,"2,186",$205.86 ,"$450,000 ",$201.28 ,"$440,000 ",3/12/2015,115,115
10329,4334946,S,5,2803 E Martin Luther King Jr BLVD,78702,3,2,1,2,2,0,2014,0.13,"2,013",$223.05 ,"$449,000 ",$223.05 ,"$449,000 ",6/3/2015,207,327
10330,8438246,S,5,2200 Pennsylvania Ave,78702,4,3,1,2,3,0,2007,0.09,"2,357",$212.09 ,"$499,900 ",$202.80 ,"$478,000 ",6/1/2015,126,126
10331,3191928,S,5,2203 Santa Maria ST,78702,3,2,1,2,2,1,2014,0.07,"1,684",$296.32 ,"$499,000 ",$285.04 ,"$480,000 ",1/23/2015,15,15
10332,2879458,S,5,2203 E 14th ST Unit#A,78702,3,2,1,2,2,1,2014,0,"2,113",$243.68 ,"$514,900 ",$234.26 ,"$495,000 ",2/27/2015,63,63
10333,1587305,S,5,2607 Diaz ST,78702,3,2,1,2,2,1,2014,0.1,"1,780",$305.61 ,"$543,990 ",$299.72 ,"$533,500 ",5/12/2015,225,225
10334,3376222,S,5,1801 Poquito ST,78702,3,2,1,2,2,0,1938,0.29,"2,366",$243.03 ,"$575,000 ",$226.12 ,"$535,000 ",5/1/2015,137,137
10335,2705205,S,5,2609 Diaz ST,78702,3,3,0,2,2,1,2014,0.1,"1,889",$296.45 ,"$559,990 ",$291.42 ,"$550,500 ",6/30/2015,231,231
10336,8038036,S,5,2503 Willow ST,78702,3,2,1,1,1,2,2012,0.17,"2,118",$282.34 ,"$598,000 ",$277.62 ,"$588,000 ",1/5/2015,11,22
10337,6675467,S,5,85 Waller ST,78702,3,2,1,1,2,2,2006,0.13,"1,763",$339.76 ,"$599,000 ",$334.66 ,"$590,000 ",4/10/2015,31,31
10338,5328399,S,5,2210 Webberville RD,78702,1,1,1,2,1,0,1940,0.13,980,$612.24 ,"$600,000 ",$612.24 ,"$600,000 ",8/28/2015,244,244
10339,9661497,S,5,3200 E 5th ST,78702,2,1,0,1,1,0,1902,0.48,"1,020",$681.37 ,"$695,000 ",$598.04 ,"$610,000 ",1/26/2015,21,21
10340,5128212,S,5,1209 Cedar Ave,78702,3,3,1,1,2,2,2014,0.1,"1,777",$365.79 ,"$650,000 ",$351.72 ,"$625,000 ",2/17/2015,46,46
10341,5872463,S,5E,15106 Imes LN,78725,3,2,0,1,1,0,2008,0.14,"1,090",$100.92 ,"$110,000 ",$99.08 ,"$108,000 ",2/6/2015,15,15
10342,9027035,S,5E,4621 Senda LN,78725,3,2,0,1,1,0,2011,0.12,"1,110",$109.91 ,"$122,000 ",$111.71 ,"$124,000 ",2/5/2015,7,7
10343,6136429,S,5E,3215 Peavy DR,78725,3,2,1,1,2,2,2001,0.15,"1,467",$86.91 ,"$127,500 ",$85.21 ,"$125,000 ",3/16/2015,72,72
10344,1361245,S,5E,4627 Kind Way,78725,3,2,0,1,1,0,2014,,"1,110",$124.71 ,"$138,425 ",$124.68 ,"$138,396 ",2/27/2015,10,10
10345,9592484,S,5E,811 Yabers CT,78725,3,2,0,1,1,2,2014,,"1,252",$119.71 ,"$149,876 ",$129.29 ,"$161,876 ",2/10/2015,,
10346,4236434,S,5E,15100 Verela DR,78725,3,2,0,1,1,1,2014,0.1,"1,392",$117.47 ,"$163,519 ",$118.53 ,"$165,000 ",3/31/2015,142,142
10347,8795137,S,5E,15208 Walcott DR,78725,3,2,0,1,1,2,2014,0.1,"1,456",$118.69 ,"$172,810 ",$117.28 ,"$170,760 ",3/12/2015,62,62
10348,1972100,S,5E,15203 Verela DR,78725,3,2,0,1,1,2,2014,0.1,"1,533",$113.34 ,"$173,743 ",$113.34 ,"$173,743 ",1/2/2015,138,138
10349,3928227,S,5E,602 Hatton Hill LN,78725,4,2,1,1,2,2,2014,,"1,594",$108.28 ,"$172,598 ",$109.36 ,"$174,323 ",4/29/2015,78,78
10350,3690163,S,5E,15212 Walcott DR,78725,4,2,1,1,2,2,2014,,"1,679",$106.05 ,"$178,060 ",$106.05 ,"$178,060 ",1/8/2015,,
10351,9696214,S,5E,809 Yabers CT,78725,3,2,1,2,1,2,2014,,"1,758",$104.62 ,"$183,914 ",$104.62 ,"$183,914 ",3/31/2015,255,255
10352,7440433,S,5E,15203 Walcott DR,78725,4,2,0,1,2,2,2014,,"1,392",$131.41 ,"$182,925 ",$132.47 ,"$184,405 ",2/27/2015,66,66
10353,6065377,S,5E,15202 Walcott DR,78725,4,2,1,1,2,2,2014,,"1,758",$105.64 ,"$185,722 ",$105.64 ,"$185,722 ",4/23/2015,139,139
10354,6893748,S,5E,15105 Verela DR,78725,4,3,0,1,2,2,2014,,"1,758",$106.50 ,"$187,222 ",$105.86 ,"$186,100 ",4/30/2015,240,240
10355,5081214,S,5E,905 Yabers CT,78725,3,2,0,1,1,2,2014,,"1,321",$153.22 ,"$202,398 ",$153.22 ,"$202,398 ",3/3/2015,,
10356,5478177,S,5E,6421 Alleyton DR,78725,3,2,0,1,1,2,2014,0.13,"1,406",$182.88 ,"$257,128 ",$182.88 ,"$257,128 ",3/31/2015,116,116
10357,9791086,S,6,2011 Fortview RD,78704,3,1,0,2,1,0,1954,0.19,"1,512",$198.35 ,"$299,900 ",$181.88 ,"$275,000 ",2/6/2015,87,196
10358,6560526,S,6,903 Garden Villa CT,78704,3,1,0,1,1,0,1960,0.17,888,$337.84 ,"$300,000 ",$315.32 ,"$280,000 ",1/30/2015,65,65
10359,7977605,S,6,2602 Sherwood LN,78704,3,1,0,2,1,0,1965,0.17,"1,262",$277.34 ,"$350,000 ",$273.38 ,"$345,000 ",1/28/2015,75,75
10360,4341730,S,6,2610 East Side DR,78704,3,1,0,1,1,1,1961,0.14,"1,074",$343.11 ,"$368,500 ",$323.09 ,"$347,000 ",1/9/2015,142,142
10361,8468382,S,6,2504 S 6th ST,78704,3,2,0,1,1,0,1948,0.13,"1,130",$336.28 ,"$380,000 ",$336.28 ,"$380,000 ",4/29/2015,345,345
10362,8061349,S,6,2710 Carnarvon LN,78704,3,1,0,1,1,1,1964,0.2,"1,022",$389.92 ,"$398,500 ",$376.71 ,"$385,000 ",2/25/2015,74,74
10363,9482605,S,6,311 Leland ST Unit#1,78704,1,1,0,1,1,0,1935,0.13,596,$670.97 ,"$399,900 ",$670.97 ,"$399,900 ",1/30/2015,38,38
10364,9497483,S,6,300 Ashley Dawn LN,78704,2,2,1,2,3,1,2012,0.07,"1,518",$263.44 ,"$399,900 ",$263.50 ,"$400,000 ",1/9/2015,2,2
10365,9699803,S,6,1401 S 6th ST,78704,2,1,0,1,1,0,1945,0.14,780,$512.82 ,"$400,000 ",$528.85 ,"$412,500 ",2/20/2015,119,186
10366,5872667,S,6,311 Leland ST Unit#2,78704,1,1,0,1,1,0,1935,0.13,596,$704.53 ,"$419,900 ",$703.02 ,"$419,000 ",1/30/2015,43,43
10367,6675861,S,6,3505 Villa CT Unit#5,78704,2,2,0,1,2,0,2010,,"1,395",$301.00 ,"$419,900 ",$301.00 ,"$419,900 ",2/27/2015,73,73
10368,8541269,S,6,1908 Edgeware DR,78704,4,2,0,2,1,0,1967,0.19,"1,902",$231.28 ,"$439,900 ",$221.87 ,"$422,000 ",1/28/2015,103,103
10369,9639867,S,6,1101 Fieldcrest DR,78704,3,2,0,1,1,2,1957,0.18,"1,164",$399.48 ,"$465,000 ",$386.60 ,"$450,000 ",1/23/2015,55,55
10370,5448948,S,6,1104 Bouldin Ave,78704,2,1,0,1,1,1,1946,0.14,"1,032",$435.95 ,"$449,900 ",$436.05 ,"$450,000 ",1/23/2015,60,60
10371,9621899,S,6,2304 Thornton RD,78704,1,1,1,1,2,0,1944,0.52,"1,248",$408.65 ,"$510,000 ",$360.58 ,"$450,000 ",5/22/2015,112,112
10372,9305226,S,6,2304 Forest Ave,78704,2,2,0,1,1,1,1950,0.14,"1,196",$405.52 ,"$485,000 ",$409.70 ,"$490,000 ",2/20/2015,105,105
10373,4942439,S,6,1712 S 5th ST,78704,3,2,0,1,1,0,1939,0.17,"1,062",$470.72 ,"$499,900 ",$461.86 ,"$490,500 ",1/20/2015,27,27
10374,8348961,S,6,2000 Bouldin Ave,78704,2,1,0,1,1,0,1950,0.17,906,$562.80 ,"$509,900 ",$551.88 ,"$500,000 ",2/16/2015,57,76
10375,9238332,S,6,3501 Fleetwood DR,78704,4,3,0,2,1,0,1968,0.22,"1,959",$259.83 ,"$509,000 ",$256.25 ,"$502,000 ",1/2/2015,46,108
10376,2782385,S,6,804 W Gibson ST,78704,3,2,0,2,2,0,1939,0.13,"1,856",$316.62 ,"$587,650 ",$296.34 ,"$550,000 ",2/18/2015,50,50
10377,1564318,S,6,1300 A Woodland Ave,78704,4,3,1,2,2,2,2008,0.21,"2,457",$234.03 ,"$575,000 ",$231.58 ,"$569,000 ",6/4/2015,176,176
10378,9800396,S,6,2700 Kinney Oaks CT,78704,3,2,1,2,2,2,2001,0.1,"2,369",$242.72 ,"$575,000 ",$242.72 ,"$575,000 ",4/29/2015,207,301
10379,5337511,S,6,1503 Alameda DR,78704,3,2,0,1,1,2,1939,0.17,"1,500",$460.00 ,"$690,000 ",$383.33 ,"$575,000 ",3/10/2015,150,154
10380,8839063,S,6,2811 Del Curto RD Unit#A,78704,3,2,1,2,2,2,2013,1,"2,296",$256.93 ,"$589,900 ",$256.93 ,"$589,900 ",2/6/2015,3,3
10381,9985803,S,6,3001 Del Curto Unit#4,78704,4,3,0,1,2,2,2014,,"2,362",$266.30 ,"$629,000 ",$258.31 ,"$610,130 ",8/26/2015,260,260
10382,4201929,S,6,2901 S 4th ST,78704,3,2,1,1,1,1,2006,0.19,"2,170",$285.67 ,"$619,900 ",$288.02 ,"$625,000 ",3/2/2015,77,77
10383,6408623,S,6,611 W Johanna ST,78704,3,2,1,1,2,0,2002,0.11,"1,933",$347.80 ,"$672,300 ",$336.26 ,"$650,000 ",4/30/2015,96,195
10384,1133063,S,6,606 W Live Oak ST,78704,3,3,0,2,2,0,1920,0.21,"2,322",$279.93 ,"$650,000 ",$279.93 ,"$650,000 ",1/28/2015,1,1
10385,5875064,S,6,609 W Mary ST,78704,3,2,0,1,2,1,2006,0.25,"2,204",$340.29 ,"$750,000 ",$315.34 ,"$695,000 ",12/28/2015,393,515
10386,2748441,S,6,2811 Del Curto RD Unit#C,78704,3,3,0,1,2,2,2013,1,"2,706",$249.41 ,"$674,900 ",$266.59 ,"$721,405 ",2/9/2015,205,205
10387,6893373,S,6,902 W Live Oak ST,78704,4,2,1,2,2,0,2014,,"2,225",$348.27 ,"$774,900 ",$337.08 ,"$750,000 ",3/13/2015,182,182
10388,9435494,S,6,4100 Banister LN,78704,3,1,0,1,1,0,1942,0.93,"1,066",$797.37 ,"$850,000 ",$727.02 ,"$775,000 ",6/25/2015,12,12
10389,5415437,S,6,1007 Daphne CT,78704,4,3,0,2,2,2,2014,0.28,"2,997",$275.24 ,"$824,900 ",$270.27 ,"$810,000 ",3/25/2015,101,101
10390,1038765,S,6,2301 Forest Ave,78704,3,2,1,2,2,2,2014,0.16,"2,449",$359.33 ,"$879,990 ",$336.87 ,"$825,000 ",3/17/2015,139,139
10391,3566068,S,6,703 W Live Oak ST,78704,3,2,1,2,2,3,2014,0.13,"2,073",$431.74 ,"$895,000 ",$431.74 ,"$895,000 ",6/30/2015,251,251
10392,8317047,S,6,2303 Forest Ave,78704,3,3,1,2,2,2,2014,,"2,453",$391.35 ,"$959,990 ",$368.94 ,"$905,000 ",1/31/2015,34,34
10393,8469692,S,6,1014 Avondale RD,78704,3,3,0,1,2,0,2014,0.14,"2,500",$375.60 ,"$939,000 ",$364.00 ,"$910,000 ",6/1/2015,164,164
10394,9744892,S,6,2004 Alta Vista Ave,78704,3,3,0,1,2,1,2015,0.16,"2,589",$415.22 ,"$1,075,000 ",$405.56 ,"$1,050,000 ",11/23/2015,376,376
10395,2739411,S,6,514 E Annie ST,78704,4,3,0,2,2,2,2008,0.17,"3,287",$364.77 ,"$1,199,000 ",$348.34 ,"$1,145,000 ",2/26/2015,57,57
10396,6852738,S,6,1701 Brackenridge ST,78704,3,2,1,2,2,2,1929,0.23,"3,087",$420.80 ,"$1,299,000 ",$398.48 ,"$1,230,100 ",1/22/2015,7,7
10397,2353599,S,7,1814 Ashby Ave,78704,3,1,1,1,1,0,1959,0.17,936,$533.12 ,"$499,000 ",$513.89 ,"$481,000 ",5/12/2015,96,96
10398,3742316,S,7,2709 Rae Dell E,78704,3,2,0,1,1,0,1956,0.23,"1,675",$297.31 ,"$498,000 ",$297.31 ,"$498,000 ",2/27/2015,32,32
10399,8795298,S,7,2508 Paramount Ave,78704,3,2,0,1,1,2,1950,0.2,"1,767",$327.67 ,"$579,000 ",$327.67 ,"$579,000 ",1/7/2015,7,7
10400,8489139,S,7,2643 Barton Hills DR,78704,5,3,0,1,1,2,1975,0.26,"2,120",$301.89 ,"$640,000 ",$280.66 ,"$595,000 ",1/27/2015,80,80
10401,6111720,S,7,2117 Goodrich Ave,78704,3,2,0,3,1,4,1976,0.22,"1,619",$431.75 ,"$699,000 ",$379.86 ,"$615,000 ",2/26/2015,65,65
10402,5153421,S,7,2105 Goodrich Ave Unit#6,78704,3,3,1,2,3,2,2012,0.11,"2,206",$342.48 ,"$755,500 ",$336.58 ,"$742,500 ",3/31/2015,108,108
10403,1072152,S,7,1305 Bluff ST Unit#5,78704,3,2,1,1,3,2,2006,0.14,"2,914",$300.27 ,"$875,000 ",$267.67 ,"$780,000 ",1/23/2015,96,256
10404,6784364,S,7,1801 Glencliff DR,78704,5,3,1,3,2,3,1974,0.26,"4,100",$228.78 ,"$938,000 ",$223.17 ,"$915,000 ",1/23/2015,119,119
10405,5941333,S,7,1510 Dexter ST,78704,4,3,0,2,2,0,2014,0.13,"2,489",$451.99 ,"$1,125,000 ",$429.89 ,"$1,070,000 ",2/13/2015,65,96
10406,6650569,S,7,1507 Oxford Ave,78704,4,3,0,3,2,2,2014,0.15,"2,650",$433.96 ,"$1,150,000 ",$433.96 ,"$1,150,000 ",3/27/2015,136,136
10407,1651421,S,7,609 Barton BLVD,78704,5,5,1,3,2,2,2002,0.18,"3,866",$504.40 ,"$1,950,000 ",$467.54 ,"$1,807,500 ",5/6/2015,183,183
10408,1549083,S,8E,600 Brookhaven TRL,78746,3,3,0,2,2,2,1968,0.34,"2,465",$243.00 ,"$599,000 ",$223.12 ,"$550,000 ",2/20/2015,114,114
10409,6056953,S,8E,2 Westgate CIR,78746,3,2,0,2,1,2,1960,0.43,"1,810",$347.51 ,"$629,000 ",$319.34 ,"$578,000 ",2/12/2015,74,228
10410,3733612,S,8E,3625 Peregrine Falcon DR,78746,3,2,1,1,2,2,1979,0.32,"1,760",$340.91 ,"$600,000 ",$332.39 ,"$585,000 ",1/23/2015,98,98
10411,2076278,S,8E,2800 Waymaker WAY Unit#38,78746,5,3,1,2,2,2,2001,0.29,"3,358",$193.12 ,"$648,500 ",$189.10 ,"$635,000 ",1/2/2015,24,24
10412,7434688,S,8E,6102 Gun Bow CT,78746,5,4,0,2,2,2,1983,0.23,"3,722",$187.80 ,"$699,000 ",$187.80 ,"$699,000 ",2/17/2015,78,221
10413,8526016,S,8E,14 Treemont,78746,2,2,1,1,2,2,2001,0.13,"2,400",$316.25 ,"$759,000 ",$292.92 ,"$703,000 ",2/16/2015,38,38
10414,5032778,S,8E,2728 Trail Of The Madrones,78746,5,4,0,1,2,2,1975,0.39,"3,125",$232.00 ,"$725,000 ",$224.96 ,"$703,000 ",3/26/2015,212,212
10415,8399825,S,8E,3613 Pinnacle RD,78746,4,3,0,2,2,0,1974,0.63,"2,790",$268.46 ,"$749,000 ",$252.69 ,"$705,000 ",2/13/2015,57,57
