#,MLS #,Status,Area,Address,Zip,# Beds Total,# Baths Full,# Baths Half,# Living,# Stories,# Garage Spaces,Year Built,Acres,Sqft Total,LP$SqFt,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date,ADOM,CDOM
9045,3478904,S,RRW,15508 Belfin DR,78717,4,2,1,2,2,2,2005,0.2,"2,937",$115.76 ,"$339,990 ",$115.76 ,"$339,990 ",1/9/2014,8,8
9046,8079655,S,RRW,8603 BRYER CREEK TRL,78717,4,2,0,2,1,3,1999,0.25,"2,496",$130.21 ,"$325,000 ",$136.42 ,"$340,500 ",6/6/2014,2,2
9047,6124378,S,RRW,15150 Galena DR,78717,4,2,1,3,2,2,1999,0.18,"2,992",$116.95 ,"$349,900 ",$114.22 ,"$341,750 ",7/10/2014,22,22
9048,5787035,S,RRW,14705 Irondale DR,78717,4,2,1,4,2,3,1998,0.18,"3,384",$101.95 ,"$345,000 ",$101.95 ,"$345,000 ",3/11/2014,,
9049,3224686,S,RRW,300 Chesapeake Bay LN,78717,4,2,1,2,2,2,1998,0.19,"2,977",$120.59 ,"$359,000 ",$117.57 ,"$350,000 ",6/25/2014,7,7
9050,8771168,S,RRW,15320 Interlachen DR,78717,4,2,1,3,2,2,2006,0.06,"2,836",$123.41 ,"$350,000 ",$123.41 ,"$350,000 ",6/30/2014,21,21
9051,6073503,S,RRW,9301 Manitou Springs LN,78717,4,3,0,3,2,3,1998,0.23,"2,804",$126.60 ,"$355,000 ",$124.82 ,"$350,000 ",6/26/2014,10,10
9052,8377334,S,RRW,100 Navigator DR,78717,4,3,1,2,2,2,2010,0.14,"2,631",$128.85 ,"$339,000 ",$133.03 ,"$350,000 ",4/11/2014,3,3
9053,1438605,S,RRW,209 Highland Horizon,78717,4,3,1,2,2,2,2010,0.13,"2,660",$131.54 ,"$349,900 ",$131.95 ,"$351,000 ",5/20/2014,2,2
9054,5196510,S,RRW,200 Southern Cross DR,78717,4,3,1,2,2,2,2009,0.2,"2,676",$126.68 ,"$339,000 ",$131.17 ,"$351,000 ",3/31/2014,1,1
9055,8286263,S,RRW,16105 Indina Hills CV,78717,3,2,1,1,1,2,2007,0.24,"2,553",$135.14 ,"$345,000 ",$139.05 ,"$355,000 ",5/20/2014,2,2
9056,8679037,S,RRW,14823 Calaveras DR,78717,5,3,1,3,2,3,1994,0.2,"3,791",$92.06 ,"$349,000 ",$96.81 ,"$367,000 ",5/1/2014,2,2
9057,6998274,S,RRW,9305 Slate Creek TRL,78717,5,3,0,2,2,2,1996,0.25,"3,525",$100.71 ,"$355,000 ",$104.11 ,"$367,000 ",5/30/2014,50,50
9058,3386806,S,RRW,15312 Interlachen DR,78717,4,3,1,1,2,2,2006,0.06,"2,862",$129.21 ,"$369,800 ",$129.21 ,"$369,800 ",5/9/2014,4,4
9059,5190569,S,RRW,1419 Hargis Creek TRL,78717,6,4,0,3,2,2,2000,0.16,"4,542",$83.55 ,"$379,500 ",$83.00 ,"$377,000 ",6/6/2014,3,3
9060,3757209,S,RRW,15509 Brodick DR,78717,4,3,1,2,1,2,2006,0.17,"3,233",$120.32 ,"$389,000 ",$116.76 ,"$377,500 ",7/1/2014,25,25
9061,6352168,S,RRW,109 Azimuth,78717,4,2,1,2,1,2,2009,0.19,"2,618",$147.06 ,"$385,000 ",$145.15 ,"$380,000 ",3/27/2014,15,15
9062,6621993,S,RRW,15300 Valderrama CT,78717,3,2,1,2,1,3,2002,0.3,"2,641",$145.78 ,"$385,000 ",$143.88 ,"$380,000 ",1/31/2014,2,17
9063,9867309,S,RRW,9428 Lisi Anne DR,78717,4,3,0,2,2,2,2006,0.23,"2,859",$132.74 ,"$379,500 ",$134.31 ,"$384,000 ",6/16/2014,2,2
9064,2088170,S,RRW,9316 Manitou Springs LN,78717,4,3,1,3,2,2,1999,0.17,"2,970",$129.97 ,"$386,000 ",$129.97 ,"$386,000 ",4/10/2014,16,16
9065,6167352,S,RRW,15012 Thatcher DR,78717,5,3,0,2,2,2,2000,0.2,"3,900",$99.58 ,"$388,360 ",$99.58 ,"$388,360 ",4/30/2014,3,3
9066,3915416,S,RRW,15227 Calaveras DR,78717,5,3,1,3,2,2,2000,0.17,"3,275",$122.00 ,"$399,550 ",$120.61 ,"$395,000 ",4/17/2014,3,3
9067,5715298,S,RRW,400 Warm Breeze CV,78717,5,3,0,2,2,2,2001,0.19,"4,173",$95.83 ,"$399,900 ",$95.83 ,"$399,900 ",4/22/2014,3,27
9068,6081382,S,RRW,10013 Double Eagle PASS,78717,4,3,1,2,2,2,2012,,"2,585",$154.70 ,"$399,900 ",$154.74 ,"$400,000 ",5/29/2014,4,4
9069,9295924,S,RRW,10009 Double Eagle PASS,78717,4,3,1,2,1,2,2012,0,"2,626",$152.32 ,"$400,000 ",$152.32 ,"$400,000 ",7/25/2014,24,24
9070,9141503,S,RRW,9324 Castle Pines DR,78717,4,3,1,4,2,3,2005,0.2,"3,731",$104.50 ,"$389,900 ",$108.15 ,"$403,500 ",5/2/2014,4,4
9071,1843065,S,RRW,15425 Brodick DR,78717,4,4,0,3,2,2,2006,0.17,"3,403",$126.07 ,"$429,000 ",$121.95 ,"$415,000 ",4/29/2014,19,19
9072,8574200,S,RRW,16209 Old Baldy DR,78717,4,3,1,2,2,3,2007,0.2,"3,253",$134.95 ,"$439,000 ",$128.36 ,"$417,560 ",5/22/2014,24,24
9073,4681256,S,RRW,312 Highland Horizon,78717,4,3,1,3,2,3,2009,0.16,"3,731",$112.57 ,"$419,999 ",$112.57 ,"$419,999 ",1/28/2014,5,5
9074,7677997,S,RRW,15528 Brodick DR,78717,5,3,1,2,2,2,2004,0.17,"3,570",$119.05 ,"$425,000 ",$118.21 ,"$422,000 ",4/25/2014,43,43
9075,4359875,S,RRW,121 Archipelago TRL,78717,4,2,1,3,1,3,2012,0.23,"3,021",$142.30 ,"$429,900 ",$139.69 ,"$422,000 ",3/31/2014,30,30
9076,5507645,S,RRW,15516 Prestancia DR,78717,4,3,0,2,2,3,2006,0.17,"3,404",$124.82 ,"$424,900 ",$124.82 ,"$424,900 ",5/9/2014,28,28
9077,7163669,S,RRW,10525 Roy Butler DR,78717,4,3,1,1,1,3,2004,0.23,"3,266",$134.69 ,"$439,900 ",$130.13 ,"$425,000 ",6/19/2014,53,53
9078,8586579,S,RRW,129 Archipelago TRL,78717,4,3,1,2,1,3,2011,0.24,"3,035",$140.03 ,"$425,000 ",$140.03 ,"$425,000 ",3/5/2014,,
9079,9185111,S,RRW,15608 Prestancia DR,78717,5,3,1,3,2,2,2007,0.17,"3,310",$128.40 ,"$425,000 ",$129.91 ,"$430,000 ",6/25/2014,24,24
9080,2129662,S,RRW,15504 BRODICK DR,78717,4,3,1,3,2,2,2007,0.19,"3,457",$125.83 ,"$435,000 ",$124.39 ,"$430,000 ",5/21/2014,5,5
9081,9085541,S,RRW,9517 Palmbrook DR,78717,4,3,0,3,2,3,2005,0.24,"3,385",$129.84 ,"$439,500 ",$127.03 ,"$430,000 ",4/24/2014,4,4
9082,7825210,S,RRW,212 Latitude LN,78717,3,3,0,3,1,3,2012,0.19,"3,430",$128.25 ,"$439,900 ",$125.95 ,"$432,000 ",4/15/2014,3,3
9083,8449838,S,RRW,15516 Brodick DR,78717,4,3,0,3,2,2,2008,0.17,"3,536",$123.73 ,"$437,500 ",$123.02 ,"$435,000 ",6/13/2014,77,77
9084,3537927,S,RRW,9924 Morgan Creek DR,78717,5,3,1,3,2,3,2007,0.31,"3,238",$129.40 ,"$419,000 ",$136.50 ,"$442,000 ",7/9/2014,3,3
9085,6002256,S,RRW,332 Navigator DR,78717,4,3,1,3,1,3,2012,0.23,"3,188",$141.12 ,"$449,900 ",$139.27 ,"$444,000 ",7/8/2014,29,29
9086,5803479,S,RRW,9805 Valderrama DR,78717,5,4,0,3,2,3,2004,0.37,"3,471",$126.76 ,"$439,988 ",$129.65 ,"$450,000 ",5/16/2014,2,2
9087,5072447,S,RRW,15525 Brodick DR,78717,5,3,1,3,2,2,2005,0.17,"3,787",$118.83 ,"$450,000 ",$118.83 ,"$450,000 ",5/20/2014,,
9088,8732745,S,RRW,15908 Double Eagle DR,78717,4,3,2,5,2,2,2003,0.21,"3,793",$118.64 ,"$450,000 ",$118.64 ,"$450,000 ",2/26/2014,2,2
9089,4147316,S,RRW,15517 Prestancia DR,78717,4,3,1,2,2,2,2005,0.22,"3,626",$128.24 ,"$465,000 ",$124.10 ,"$450,000 ",5/14/2014,31,31
9090,2508084,S,RRW,10517 Roy Butler DR,78717,3,3,1,3,2,3,2007,0.23,"3,361",$136.57 ,"$459,000 ",$134.78 ,"$453,000 ",5/16/2014,46,46
9091,4092203,S,RRW,141 Archipelago TRL,78717,4,3,2,4,2,3,2012,0.24,"3,634",$127.96 ,"$465,000 ",$125.48 ,"$456,000 ",8/5/2014,138,138
9092,4669499,S,RRW,9809 Spanish Wells DR,78717,5,3,1,3,2,3,2007,0.24,"3,996",$115.12 ,"$460,000 ",$115.12 ,"$460,000 ",7/1/2014,7,7
9093,2802619,S,RRW,9501 Palmbrook DR,78717,4,3,0,2,2,2,2005,0.24,"3,417",$131.69 ,"$450,000 ",$136.08 ,"$465,000 ",4/30/2014,4,4
9094,9963028,S,RRW,9505 Palmbrook DR,78717,6,4,0,3,2,2,2004,0.23,"3,830",$130.55 ,"$499,999 ",$121.41 ,"$465,000 ",3/6/2014,64,64
9095,4882814,S,RRW,9817 Indina Hills DR,78717,5,3,1,4,2,3,2005,0.25,"3,730",$128.69 ,"$480,000 ",$126.01 ,"$470,000 ",5/30/2014,13,13
9096,5060981,S,RRW,144 Archipelago TRL,78717,4,3,1,2,2,3,2014,0.21,"4,152",$116.08 ,"$481,969 ",$114.16 ,"$474,000 ",6/26/2014,67,67
9097,2679362,S,RRW,10217 Medinah Greens DR,78717,5,3,1,3,2,3,2003,0.25,"3,495",$135.91 ,"$475,000 ",$135.91 ,"$475,000 ",7/2/2014,6,6
9098,2750294,S,RRW,9900 Royal New Kent DR,78717,5,3,1,4,2,2,2004,0.25,"3,849",$128.60 ,"$495,000 ",$123.49 ,"$475,300 ",5/1/2014,3,3
9099,8563507,S,RRW,140 Archipelago TRL,78717,4,3,1,2,2,3,2014,0.21,"3,930",$121.05 ,"$475,740 ",$121.05 ,"$475,740 ",3/10/2014,4,4
9100,9050563,S,RRW,15308 Bandon DR,78717,4,4,0,2,2,2,2002,0.23,"3,914",$127.74 ,"$499,990 ",$122.64 ,"$480,000 ",8/8/2014,46,46
9101,8419664,S,RRW,10112 Valderrama DR,78717,4,3,1,3,1,3,2002,0.66,"3,371",$143.87 ,"$485,000 ",$146.84 ,"$495,000 ",4/21/2014,8,8
9102,7282720,S,RRW,16425 Along Creek CV,78717,4,3,0,3,2,3,2006,0.2,"3,569",$138.69 ,"$495,000 ",$140.10 ,"$500,000 ",5/2/2014,7,7
9103,1724173,S,RRW,10208 Fossmoor ST,78717,4,3,0,1,1,3,2004,0.37,"3,374",$153.82 ,"$519,000 ",$148.19 ,"$500,000 ",4/21/2014,52,52
9104,9370511,S,RRW,16216 Fincastle DR,78717,5,4,0,2,2,3,2006,0.26,"3,691",$140.88 ,"$520,000 ",$137.85 ,"$508,800 ",5/9/2014,2,2
9105,1807945,S,RRW,10309 Medinah Greens DR,78717,6,3,1,2,2,3,2002,0.29,"4,130",$129.54 ,"$535,000 ",$127.12 ,"$525,000 ",7/7/2014,21,21
9106,3507196,S,RRW,16005 Double Eagle DR,78717,6,3,1,3,2,3,2003,0.23,"4,116",$130.95 ,"$539,000 ",$127.55 ,"$525,000 ",6/19/2014,30,30
9107,7910028,S,RRW,11000 Roy Butler DR,78717,4,3,1,2,1,2,2003,0.3,"3,191",$172.20 ,"$549,500 ",$164.53 ,"$525,000 ",3/21/2014,11,11
9108,9874826,S,RRW,10112 Palmbrook DR,78717,5,3,1,3,2,2,2006,0.23,"3,762",$148.59 ,"$559,000 ",$146.34 ,"$550,515 ",6/30/2014,27,27
9109,8016934,S,RRW,16213 FINCASTLE DR,78717,5,4,0,3,2,3,2005,0.36,"3,722",$161.18 ,"$599,900 ",$151.80 ,"$565,000 ",5/9/2014,31,31
9110,2778533,S,RRW,10812 Roy Butler DR,78717,5,4,1,4,2,3,2008,0.25,"4,316",$138.79 ,"$599,000 ",$135.54 ,"$585,000 ",7/29/2014,43,43
9111,3141714,S,RRW,16313 Double Eagle,78717,5,4,1,4,2,3,2003,0.86,"3,751",$166.62 ,"$625,000 ",$158.85 ,"$595,848 ",6/13/2014,58,58
9112,7011698,S,RRW,10708 Roy Butler DR,78717,4,3,1,2,2,3,2009,0.24,"4,054",$147.76 ,"$599,000 ",$147.76 ,"$599,000 ",2/25/2014,4,4
9113,7958689,S,RRW,10208 Sunningdale CV,78717,5,4,0,3,2,3,2002,0.34,"4,281",$143.63 ,"$614,900 ",$140.15 ,"$600,000 ",8/14/2014,84,84
9114,9852793,S,RRW,16509 Along Creek CV,78717,6,4,0,2,2,3,2007,0.23,"3,744",$159.99 ,"$599,000 ",$160.26 ,"$600,000 ",6/4/2014,3,3
9115,1844610,S,RRW,10200 Sunningdale CV,78717,5,4,0,3,2,3,2004,0.41,"4,326",$143.30 ,"$619,900 ",$143.30 ,"$619,900 ",6/11/2014,3,3
9116,8583358,S,RRW,9708 Palmbrook DR,78717,3,3,1,1,1,3,2005,0.26,"3,403",$182.16 ,"$619,900 ",$182.16 ,"$619,900 ",5/28/2014,62,179
9117,8426478,S,RRW,10500 Avery Club DR Unit#3,78717,5,4,0,2,2,4,2006,0.29,"4,050",$185.16 ,"$749,900 ",$172.84 ,"$700,000 ",5/9/2014,80,80
9118,7827552,S,RRW,10500 Avery Club DR,78717,5,5,0,3,2,4,2007,0.4,"5,865",$150.03 ,"$879,900 ",$144.93 ,"$850,000 ",5/20/2014,43,43
9119,6612801,S,SC,6720 Broad Brook DR,78747,3,2,0,1,1,2,2002,0.13,"1,102",$108.44 ,"$119,500 ",$114.79 ,"$126,500 ",4/21/2014,3,3
9120,3875005,S,SC,6748 Broad Brook DR,78747,3,2,0,1,1,2,2002,0.15,"1,326",$105.57 ,"$139,990 ",$102.56 ,"$136,000 ",3/21/2014,71,71
9121,1092650,S,SC,6700 Roseborough DR,78747,3,2,0,1,1,2,2000,0.14,"1,106",$123.42 ,"$136,500 ",$125.31 ,"$138,589 ",4/25/2014,4,4
9122,7435709,S,SC,6709 Doyal DR,78747,3,2,0,1,1,2,2005,0.08,"1,314",$110.27 ,"$144,900 ",$108.83 ,"$143,000 ",6/30/2014,13,13
9123,6889196,S,SC,8400 Twiggy LN,78747,3,2,0,1,1,1,2009,0.16,"1,025",$150.24 ,"$154,000 ",$139.76 ,"$143,250 ",6/3/2014,4,4
9124,3004876,S,SC,7116 Derby Downs DR,78747,3,2,0,1,1,2,2009,0.1,"1,314",$108.45 ,"$142,500 ",$109.21 ,"$143,500 ",4/29/2014,3,3
9125,9359192,S,SC,8801 Stambourne ST,78747,3,2,0,1,1,2,2009,0.11,"1,314",$111.87 ,"$147,000 ",$110.35 ,"$145,000 ",5/30/2014,3,3
9126,9218539,S,SC,7504 Redrick DR,78747,3,2,1,1,2,2,2001,0.13,"1,736",$85.20 ,"$147,900 ",$84.68 ,"$147,000 ",3/10/2014,2,2
9127,2027908,S,SC,8433 Twiggy LN,78747,3,2,0,1,1,2,2009,0.11,"1,213",$123.45 ,"$149,750 ",$121.60 ,"$147,500 ",6/30/2014,7,7
9128,4708679,S,SC,8921 Stambourne ST,78747,3,2,0,1,1,2,2011,0.1,"1,111",$121.51 ,"$135,000 ",$132.76 ,"$147,500 ",5/13/2014,3,3
9129,3517514,S,SC,6640 Marble Creek LOOP,78747,3,2,0,1,1,2,2002,0.13,"1,433",$94.21 ,"$135,000 ",$103.00 ,"$147,600 ",6/13/2014,2,2
9130,9624150,S,SC,5916 Silver Screen DR,78747,3,2,0,1,1,2,2007,0.12,"1,364",$113.56 ,"$154,900 ",$113.56 ,"$154,900 ",5/20/2014,3,3
9131,8772831,S,SC,8501 Deja Ave,78747,3,2,1,2,2,1,2005,0.21,"1,506",$102.92 ,"$155,000 ",$102.92 ,"$155,000 ",6/11/2014,3,3
9132,5260914,S,SC,7012 Derby Downs DR,78747,3,2,1,1,2,2,2009,0.08,"1,788",$83.84 ,"$149,900 ",$87.25 ,"$156,000 ",3/21/2014,5,5
9133,6512114,S,SC,6504 Piedras Blanco DR,78747,4,2,1,3,2,2,2003,0.16,"2,780",$57.52 ,"$159,900 ",$56.47 ,"$157,000 ",3/21/2014,4,4
9134,7776537,S,SC,11101 Champions LN,78747,3,2,0,2,2,2,1979,0.61,"2,692",$59.06 ,"$159,000 ",$59.06 ,"$159,000 ",4/4/2014,2,2
9135,3039845,S,SC,5820 Abby Ann LN,78747,3,2,0,1,1,2,2009,0.12,"1,364",$117.30 ,"$160,000 ",$117.30 ,"$160,000 ",4/30/2014,16,16
9136,8036940,S,SC,5913 Abby Ann LN,78747,3,2,0,1,1,2,2009,0.12,"1,230",$130.08 ,"$160,000 ",$130.08 ,"$160,000 ",3/14/2014,5,5
9137,4349015,S,SC,6812 Walkup LN,78747,3,2,1,2,2,2,2005,0.08,"2,068",$76.72 ,"$158,660 ",$77.37 ,"$160,000 ",3/12/2014,12,12
9138,8321765,S,SC,6613 Quinton DR,78747,3,2,1,2,2,2,2006,0.08,"2,068",$78.34 ,"$162,000 ",$78.34 ,"$162,000 ",6/13/2014,43,43
9139,1658785,S,SC,8709 Alum Rock DR,78747,3,2,0,1,1,2,2006,0.19,"1,714",$94.63 ,"$162,195 ",$94.63 ,"$162,195 ",8/16/2014,,
9140,8734525,S,SC,6812 Sunderland TRL,78747,3,2,0,2,1,2,2014,0.09,"1,353",$122.69 ,"$166,006 ",$121.59 ,"$164,506 ",5/17/2014,10,10
9141,8107318,S,SC,8913 Stambourne ST,78747,3,2,1,1,2,2,2011,0.1,"1,774",$95.77 ,"$169,900 ",$95.77 ,"$169,900 ",5/14/2014,2,2
9142,9390712,S,SC,6704 Piedras Blanco DR,78747,4,2,1,1,2,2,2002,0.13,"2,228",$80.34 ,"$179,000 ",$76.53 ,"$170,500 ",5/23/2014,3,3
9143,8285990,S,SC,7917 Marble Ridge DR,78747,3,2,1,1,2,2,1995,0.16,"2,206",$77.02 ,"$169,900 ",$78.42 ,"$173,000 ",8/7/2014,7,7
9144,6850052,S,SC,5517 Emma Thompson WAY,78747,3,2,1,1,2,2,2011,0.13,"1,705",$105.57 ,"$180,000 ",$102.05 ,"$174,000 ",5/15/2014,18,18
9145,5134251,S,SC,10024 Mount Rainier DR,78747,3,2,0,1,1,2,2004,0.19,"1,609",$108.70 ,"$174,900 ",$108.70 ,"$174,900 ",1/7/2014,4,4
9146,8814531,S,SC,11257 Pinehurst DR,78747,4,2,1,2,1,2,1976,0.32,"2,765",$69.98 ,"$193,500 ",$63.29 ,"$175,000 ",6/2/2014,9,9
9147,1759840,S,SC,9132 Edmundsbury DR,78747,3,2,1,2,2,2,2013,0.1,"1,906",$88.67 ,"$169,000 ",$91.82 ,"$175,000 ",3/20/2014,,
9148,1588578,S,SC,8800 Capitol View DR,78747,4,3,0,1,1,2,2010,0.18,"1,993",$87.81 ,"$175,000 ",$88.31 ,"$176,000 ",3/4/2014,9,9
9149,8425890,S,SC,5709 Little Theater BND,78747,3,2,0,1,1,2,2014,,"1,314",$146.84 ,"$192,950 ",$137.60 ,"$180,808 ",12/31/2014,100,100
9150,6522581,S,SC,5936 Silver Screen DR,78747,3,2,0,1,1,2,2010,0.12,"1,569",$120.78 ,"$189,500 ",$117.11 ,"$183,750 ",5/22/2014,5,5
9151,4534565,S,SC,7820 Tee DR,78747,3,2,1,2,2,2,2010,0.1,"2,200",$88.18 ,"$193,999 ",$84.09 ,"$185,000 ",6/19/2014,54,54
9152,7349004,S,SC,10225 Deer Chase TRL,78747,4,2,1,2,2,2,2006,0.12,"2,490",$76.93 ,"$191,550 ",$74.30 ,"$185,000 ",3/27/2014,58,58
9153,5961671,S,SC,5605 Little Theater BND,78747,3,2,0,1,1,2,2014,,"1,371",$133.90 ,"$183,572 ",$135.92 ,"$186,347 ",9/26/2014,13,13
9154,7228182,S,SC,5617 Abby Ann LN,78747,4,2,1,2,2,2,2006,0.12,"2,125",$87.06 ,"$185,000 ",$88.00 ,"$187,000 ",5/20/2014,3,3
9155,1555588,S,SC,10013 Pinnacle Crest LOOP,78747,3,2,0,1,1,2,2013,0.15,"1,527",$136.85 ,"$208,965 ",$123.12 ,"$188,000 ",3/8/2014,37,37
9156,9097614,S,SC,10004 Pinnacle Crest LOOP,78747,3,2,0,1,3,2,2013,0.14,"1,308",$145.18 ,"$189,900 ",$145.18 ,"$189,900 ",7/28/2014,88,272
9157,1576437,S,SC,9020 Stambourne ST,78747,3,2,1,2,2,2,2013,0.13,"2,239",$85.42 ,"$191,260 ",$85.42 ,"$191,260 ",6/2/2014,6,201
9158,2295960,S,SC,8901 Edmundsbury DR,78747,3,2,1,2,2,2,2014,0.12,"2,038",$94.15 ,"$191,886 ",$94.03 ,"$191,630 ",5/17/2014,10,10
9159,6109189,S,SC,8817 Capitol View DR,78747,4,2,1,3,2,2,2013,0.13,"2,412",$83.58 ,"$201,583 ",$80.84 ,"$194,990 ",2/3/2014,3,3
9160,7370893,S,SC,5612 Little Theater BND,78747,4,2,0,1,1,2,2014,,"1,493",$143.26 ,"$213,887 ",$130.61 ,"$195,000 ",7/30/2014,58,58
9161,4717689,S,SC,5728 Zachary Scott ST,78747,4,2,1,1,2,2,2007,0.14,"2,490",$80.32 ,"$199,999 ",$79.12 ,"$197,000 ",5/13/2014,46,46
9162,4836741,S,SC,10009 Pinnacle Crest LOOP,78747,3,2,0,1,1,2,2013,0.15,"1,308",$156.38 ,"$204,539 ",$150.69 ,"$197,100 ",7/29/2014,30,30
9163,7934413,S,SC,5813 Zachary Scott ST,78747,3,2,0,1,1,2,2011,0.12,"1,402",$141.58 ,"$198,500 ",$141.58 ,"$198,500 ",7/25/2014,54,54
9164,8913202,S,SC,5928 Abby Ann LN,78747,4,2,1,2,2,2,2010,0.12,"2,242",$92.60 ,"$207,600 ",$89.21 ,"$200,000 ",4/18/2014,5,5
9165,3480381,S,SC,9105 Winter Haven RD,78747,3,2,1,2,2,2,2013,0.12,"2,561",$77.21 ,"$197,725 ",$78.18 ,"$200,225 ",3/3/2014,42,42
9166,3041605,S,SC,8712 Alum Rock,78747,4,2,1,3,2,2,2013,0.14,"2,412",$84.37 ,"$203,490 ",$83.33 ,"$200,990 ",3/3/2014,4,4
9167,9456485,S,SC,8900 Edmundsbury DR,78747,3,2,1,2,2,2,2014,0.12,"1,909",$107.77 ,"$205,727 ",$106.46 ,"$203,227 ",7/28/2014,83,83
9168,1953607,S,SC,6801 Ashen LN,78747,2,2,0,1,1,2,2014,0.13,"1,647",$123.04 ,"$202,654 ",$123.65 ,"$203,654 ",7/28/2014,17,17
9169,7678373,S,SC,8717 Alum Rock DR,78747,3,2,1,2,2,2,2007,0.15,"1,909",$108.98 ,"$208,035 ",$106.88 ,"$204,035 ",6/2/2014,21,188
9170,3510932,S,SC,6321 Kedington ST,78747,3,2,1,2,2,2,2007,0.14,"2,790",$73.44 ,"$204,900 ",$73.44 ,"$204,900 ",4/3/2014,14,14
9171,3575359,S,SC,6512 Alum Rock CV,78747,3,2,1,3,2,2,2007,0.11,"2,537",$80.80 ,"$205,000 ",$80.80 ,"$205,000 ",8/15/2014,12,12
9172,3569337,S,SC,9104 Winter Haven RD,78747,4,2,1,2,2,2,2014,0.13,"2,488",$83.65 ,"$208,130 ",$83.25 ,"$207,130 ",7/28/2014,41,41
9173,1048873,S,SC,10520 Big Thicket Drive,78747,3,2,0,1,1,2,2006,0.13,"1,708",$125.82 ,"$214,900 ",$124.85 ,"$213,250 ",3/27/2014,9,9
9174,2190697,S,SC,7016 Sunderland TRL,78747,4,2,1,2,2,2,2014,0.14,"2,412",$90.25 ,"$217,676 ",$88.98 ,"$214,626 ",10/31/2014,43,43
9175,7593994,S,SC,2221 Petrified Forest DR,78747,3,2,0,1,1,2,2004,0.2,"1,609",$141.39 ,"$227,500 ",$133.62 ,"$215,000 ",4/24/2014,13,13
9176,5912614,S,SC,10001 Wind Cave TRL,78747,3,2,0,1,1,2,2005,0.14,"1,763",$124.73 ,"$219,900 ",$124.73 ,"$219,900 ",5/19/2014,4,4
9177,2118840,S,SC,10201 Anahuac TRL,78747,4,2,1,1,1,2,2006,0.18,"1,909",$117.86 ,"$225,000 ",$115.24 ,"$220,000 ",3/21/2014,7,7
9178,3727513,S,SC,5905 Kleberg TRL,78747,3,2,1,3,2,2,2014,0.17,"2,050",$114.43 ,"$234,575 ",$108.41 ,"$222,250 ",7/30/2014,65,65
9179,3492385,S,SC,8621 Capitol View DR,78747,3,2,1,2,2,2,2012,0.14,"2,790",$79.89 ,"$222,900 ",$79.89 ,"$222,900 ",7/1/2014,13,13
9180,6507394,S,SC,10312 Big Thicket DR,78747,3,2,0,1,1,2,2007,0.13,"1,708",$134.66 ,"$230,000 ",$130.62 ,"$223,100 ",6/23/2014,13,13
9181,6703833,S,SC,8924 Ipswich Bay DR,78747,3,2,1,2,2,2,2006,0.18,"2,790",$78.82 ,"$219,900 ",$80.65 ,"$225,000 ",7/7/2014,32,32
9182,2742816,S,SC,8724 Panadero DR,78747,3,2,1,2,2,2,2011,0.16,"2,790",$82.44 ,"$230,000 ",$80.65 ,"$225,000 ",5/23/2014,22,22
9183,4680540,S,SC,11205 Pinehurst DR,78747,3,2,0,1,1,2,1978,0.32,"2,101",$118.94 ,"$249,900 ",$107.09 ,"$225,000 ",5/20/2014,78,78
9184,6836346,S,SC,8701 Capitol View DR,78747,3,2,0,2,2,2,2013,0.14,"2,655",$84.44 ,"$224,179 ",$85.19 ,"$226,179 ",6/2/2014,21,160
9185,4690332,S,SC,10213 Channel Island DR,78747,3,2,0,1,1,2,2006,0.13,"1,763",$129.84 ,"$228,900 ",$130.97 ,"$230,900 ",6/2/2014,4,4
9186,9558131,S,SC,8716 Alum Rock DR,78747,4,2,1,3,2,2,2014,0.13,"2,502",$93.05 ,"$232,811 ",$93.05 ,"$232,811 ",4/28/2014,7,7
9187,8066182,S,SC,5845 Kleberg TRL,78747,5,2,1,2,2,2,2014,0.12,"2,371",$107.43 ,"$254,713 ",$98.99 ,"$234,713 ",9/23/2014,106,106
9188,2249324,S,SC,10124 Pinnacle Crest LOOP,78747,5,2,1,2,2,2,2014,0.12,"2,371",$106.69 ,"$252,963 ",$100.67 ,"$238,693 ",5/11/2014,51,51
9189,3288223,S,SC,5628 Little Theater BND,78747,4,3,0,2,2,2,2014,0.15,"2,297",$110.49 ,"$253,791 ",$103.95 ,"$238,783 ",9/26/2014,58,58
9190,2762786,S,SC,2216 Petrified Forest DR,78747,3,2,0,1,1,2,2005,0.13,"1,763",$135.56 ,"$239,000 ",$136.13 ,"$240,000 ",5/15/2014,2,2
9191,8608621,S,SC,10129 Wind Cave TRL,78747,4,2,1,3,2,2,2006,0.13,"3,114",$80.28 ,"$250,000 ",$78.68 ,"$245,000 ",4/4/2014,47,198
9192,7005955,S,SC,2212 Petrified Forest DR,78747,4,2,1,2,2,2,2005,0.13,"2,711",$92.22 ,"$250,000 ",$91.02 ,"$246,750 ",1/28/2014,26,26
9193,1132343,S,SC,10205 Anahuac TRL,78747,3,2,0,2,1,2,2006,0.18,"2,062",$118.77 ,"$244,900 ",$121.00 ,"$249,500 ",6/27/2014,1,1
9194,4192061,S,SC,10907 Legends LN,78747,3,2,1,1,2,2,1980,0.13,"2,312",$112.02 ,"$259,000 ",$112.02 ,"$259,000 ",10/10/2014,118,118
